	C_score	pvals
mock_ABL2_2_31	0.015437708424427599	0.63926888148063
mock_ABL2_2_32	0.025692991546765742	0.37854925853546384
mock_ABL2_2_33	0.01657089360690356	0.6071962294516611
mock_ABL2_2_34	0.008782146239298072	0.8136567421542706
mock_ABL2_2_35	0.008687197979221906	0.8160708127370963
mock_ABL2_2_36	0.05388367826956453	0.06793884354523508
mock_ABL2_2_37	0.03944872503619912	0.16841016208759627
mock_ABL2_2_38	0.02660985503626878	0.3573974020002299
mock_ABL2_2_39	0.01574402083511217	0.6307621565697207
mock_ABL2_2_40	0.014090433798974344	0.6744453385446603
mock_ABL2_2_41	0.026021965440793604	0.3711920910449477
mock_ABL2_2_42	0.04667060550332669	0.10782848603287734
mock_ABL2_2_43	0.02932977548968263	0.30681687550293135
mock_ABL2_2_44	0.00527356018108549	0.8960800091964594
mock_ABL2_2_45	0.007062509149992624	0.856880101161053
mock_ABL2_2_46	0.00826701355554671	0.8272215197149098
mock_ABL2_2_47	0.003098676940661016	0.9395332796873204
mock_ABL2_2_48	0.010064968163148946	0.7815840901253017
mock_ABL2_2_49	0.04575406314487396	0.11461087481319691
ACIN1_3	0.09647467223573136	0.006322565812162318
mock_ACIN1_3_0	0.021567572006527258	0.47695137372111734
mock_ACIN1_3_1	0.013363250972059926	0.6927233015289114
mock_ACIN1_3_2	0.012603981488597316	0.7126106449017129
mock_ACIN1_3_3	0.029124600328488404	0.30969076905391424
mock_ACIN1_3_4	0.037340901290537354	0.1924359121738131
mock_ACIN1_3_5	0.010533603773385192	0.77181285205196
mock_ACIN1_3_6	0.009591815498611655	0.7946890447177837
