exon	frequency	size	mean_expression	read_counts	psi_mean	psi_binary
Asxl2_nmdSE_1	0.18843714254852206	0.7394964248432891	0.6044499239440733	0.2748233073243965	0.2813146664210494	1.5841201044498103
Atat1_5	0.06737987480757719	0.6766854215155513	0.7047894028483871	0.11604502344831745	0.05942028985507247	1.897119984885881
Atat1_nmdSE_1	0.06737987480757719	0.6766854215155513	0.7047894028483871	0.23571038846107012	0.2272200772200772	2.1102132003465894
Atf2_3	0.15803250502238478	0.5012243117462798	0.8190541243787788	0.3330749221614802	0.28065108759553203	1.0498221244986774
Atf2_7	0.15803250502238478	0.5012243117462798	0.8190541243787788	0.4460387150476152	0.2107322629061762	1.1977031913123404
Atg16l1_2	0.1588571250643405	1.218465717647001	0.7497965226243064	0.41406950897257344	0.29127506953593907	1.6625477377480484
Atg7_1	0.20280356879299924	0.3238932413995632	0.6417143364730398	0.15607414553379403	0.06759259259259265	2.3978952727983702
Atg7_3	0.20280356879299924	0.3238932413995632	0.6417143364730398	0.0480987063755776	0.1333333333333333	2.1972245773362196
Atp13a3_1	0.41299133568740776	0.3035572651279532	0.5708317367546534	0.3473739744730083	0.046420538525801636	0.9409833444645266
Atp6v0a1_1	0.10437369852859929	0.428390710494933	0.6205186027204425	0.09769182146743767	0.16666666666666669	1.8718021769015918
Atpaf2_2	0.11105235218885062	1.1473362013601835	1.0602321168288191	0.32016500610424226	0.04813735017816656	1.2396908869280152
Atrx_10	0.7965729415233266	0.9309941685095761	1.4994398815355443	0.6797715422948116	0.11807925398323327	-0.15718558352241252
Atrx_11	0.7965729415233266	0.9309941685095761	1.4994398815355443	0.32203294223936163	0.09635701275045538	1.5141277326297755
Atrx_12	0.7965729415233266	0.9309941685095761	1.4994398815355443	0.20018968902749237	0.19624819624819623	2.3025850929940455
Atrx_2	0.7965729415233266	0.9309941685095761	1.4994398815355443	0.5830659512636541	0.04059995613618794	0.3593740009078974
Atrx_4	0.7965729415233266	0.9309941685095761	1.4994398815355443	1.0964402514891305	0.18455735526825034	-1.0498221244986778
Atrx_6	0.7965729415233266	0.9309941685095761	1.4994398815355443	0.4962562651599235	0.15630850630850635	1.0647107369924285
Atxn2_1	0.03192825605884191	0.9954793713175687	1.0580540602148525	0.5951584581837643	0.18409362685527708	0.39465419200394863
Atxn2l_8	0.16951520714954496	0.8065843496804339	0.8697217863149909	0.2424787511435686	0.14806201550387588	1.1939224684724348
Axin1_3	0.18477583186421345	0.3472674555229555	0.49532965940227236	0.2334306221661715	0.06723356009070292	1.0360919316867758
BC004004_3	0.13809136011923073	0.6820042149483952	0.8531698968140216	0.24693309256981857	0.2720057720057719	1.7227665977411037
Bag6_1	0.32595545521674135	1.066058348771345	1.286572010986435	1.0522813500877535	0.22363449691457848	-0.665748206371831
Baiap2_1	0.05708260920913671	0.5591793931299438	0.510943525802186	0.27064736667026035	0.16486278872642512	1.845826690498331
Banp_3	0.04425104871969969	1.5637918944654792	0.8403539347268906	0.4543641038317464	0.16475843525023837	1.3062516534463542
Baz2b_2	0.2432886251016973	1.1212610761831774	0.8401497477892776	0.5287082889410615	0.04392989165716443	0.06062462181643484
Baz2b_3	0.2432886251016973	1.1212610761831774	0.8401497477892776	0.4185700101992499	0.21872648049118637	1.262241712449912
Bbx_1	0.2147684609588488	0.46491718602396115	0.41990046167260253	0.05848074216929946	0.12962962962962965	2.0794415416798353
Bcas3_11	0.1789208405875684	0.5830880733075829	0.7654293190249812	0.2748233073243965	0.07647058823529407	2.0149030205422647
Bcas3_3	0.1789208405875684	0.5830880733075829	0.7654293190249812	0.20018968902749237	0.09141414141414139	2.3025850929940455
Bcas3_4	0.1789208405875684	0.5830880733075829	0.7654293190249812	0.23571038846107012	0.10858585858585862	2.2512917986064953
Bcas3_7	0.1789208405875684	0.5830880733075829	0.7654293190249812	0.18767313160549642	0.19285714285714284	2.3978952727983702
Bcas3_8	0.1789208405875684	0.5830880733075829	0.7654293190249812	0.21712811094377205	0.019628339140534246	1.7635885922613586
Bclaf1_3	0.38203747285650874	0.9633161949342992	1.208859766447143	0.981618649172372	0.0153070673437109	-1.2119409739751128
Bicd1_4	0.007357108461740913	1.16831111389881	0.29229548887611567	0.06862037352017934	0.05555555555555558	1.6094379124341007
Bin1_3	0.08995332604298859	0.5282601634994817	0.2466529637431168	0.11303951330859223	0.20999999999999996	2.9444389791664394
Bin1_4	0.08995332604298859	0.5282601634994817	0.2466529637431168	0.05848074216929946	0.07999999999999996	2.1972245773362196
Bod1l_1	0.2117798449882671	1.2028901620064336	0.44905264974440606	0.2600283906599663	0.03777056277056284	1.3862943611198908
Bpnt1_3	0.2658289677333584	0.7816775304637666	1.2134609043287319	0.902600641045069	0.04101341781832424	-0.8892620594862358
Bptf_1	0.3314440970144774	1.0961354409761503	0.8735781884954588	0.4079953612603803	0.2602623183268345	0.9734491457141038
Bptf_12	0.3314440970144774	1.0961354409761503	0.8735781884954588	0.5578213938335248	0.07094608006372721	0.21256144198367288
Bptf_5	0.3314440970144774	1.0961354409761503	0.8735781884954588	0.219494844222879	0.2805769230769231	1.9459101490553132
Brd4_5	0.22267862606575411	1.0079812334781397	1.0335078394622932	0.35087636830907887	0.23307731694828482	0.8167611365271221
Brd8_1	0.22761950948644274	1.0100450410923398	1.1368338574343513	0.723315122460957	0.1524299230181585	0.040005334613699206
Btbd10_2	0.07828269559299435	0.7270508928430452	0.6288852696309921	0.28509079456253333	0.11545189504373166	1.3609765531356006
Btbd10_4	0.07828269559299435	0.7270508928430452	0.6288852696309921	0.3402832948116548	0.16922398589065246	1.1486227092427712
Btbd19_8	0.13047570490525098	0.6880045144428566	0.8157248375104876	0.4274334705305549	0.11223826874778431	0.7375989431307793
Btrc_5	0.2424783180913112	0.7573141760941062	0.6181613503299731	0.6059550352114865	0.2649159422911438	0.8064758658669484
Cadm1_2	0.15631399474738544	1.2155052210579098	0.8933638441531697	0.6322839739338357	0.046483172126041694	0.0
Capg_1	0.11437781358576618	0.6195039449536864	0.6690299296301143	0.19771506989963697	0.2082437275985663	2.233592221507094
Caprin2_5	0.12869771290832213	0.6733092924032872	0.564593787100122	0.17739349236092583	0.23535353535353531	2.3025850929940455
Casc4_3	0.15546591309341073	0.40362842687510325	0.351747523054634	0.11303951330859223	0.09613095238095237	1.0986122886681098
Cbs_1	0.29442494087130877	0.7790468210861475	1.172688381386011	0.958137553322849	0.10078544928461558	-1.6554230256759237
Cbx5_2	0.34587381741261763	1.0411289305715408	1.2178939479587785	0.3629169865251921	0.291235632183908	1.9859154836690123
Cbx5_3	0.34587381741261763	1.0411289305715408	1.2178939479587785	0.33849238719377384	0.291235632183908	1.9859154836690123
Ccdc88a_5	0.1446208224954415	1.1582307965311458	0.3084893368291369	0.022862882959504165	0.16666666666666669	1.0986122886681098
Ccnl1_nmdSE_1	0.2989451785382952	0.39075321846660127	1.004527688949248	0.6475239404905725	0.19118778378123263	0.061875403718087245
Ccnl1_nmdSE_3	0.2989451785382952	0.39075321846660127	1.004527688949248	0.6723475242156047	0.15274907880808908	0.02020270731751947
Ccnl2_nmdSE_1	0.4690785885210551	0.4888923369588993	1.0293620782303163	0.6926643475467733	0.10219736915743494	-0.21357410029805918
Cd47_1	0.08758173660211456	0.40621452713688133	0.349564374452097	0.15607414553379403	0.11708074534161489	1.2809338454620645
Cd59a_1	0.036528684260761626	0.49470093698425327	0.3920905234213528	0.22883487047702242	0.19327731092436978	1.5404450409471486
Cdc42bpa_6	0.16076673680071712	0.44866242115910593	0.3696937668572576	0.17478510925339769	0.16041666666666665	2.268683541318364
Cdk11b_2	0.30203319095711345	0.9579988583703207	1.1459078627613999	0.8961884538477456	0.2374490323404509	-0.8649974374866046
Cdk2_1	0.33822169696669974	0.6186421379605475	1.3469296334046632	1.133941485552368	0.03095426672752022	-1.2286654169163076
Cdk5rap2_1	0.28890368496037117	0.3693802177088578	0.8552650537624162	0.22883487047702242	0.2910569105691057	1.9740810260220096
Cenpi_1	0.04580184713380505	1.3936382967225536	0.8901894506767152	0.612688417870455	0.04079964194099395	0.393042588109607
Cep57l1_3	0.2905087812749105	0.6233586352204288	0.8424381776318729	0.4375506048220963	0.24430310585772774	1.0986122886681098
Cep57l1_9	0.2905087812749105	0.6233586352204288	0.8424381776318729	0.40646345673763284	0.23470296182160588	1.2636920390275586
Cetn4_3	0.02911805430511408	0.42286873448972434	0.2886411435731869	0.17216096542724882	0.29166666666666674	2.4849066497880012
Chd2_11	0.16937539224829662	1.0323027323368301	0.7906493155048457	0.3049250395475053	0.21699346405228748	1.5404450409471486
Chfr_nmdSE_1	0.3662538408525247	0.37708680461187316	0.9353283383708704	0.44039844769492265	0.22140484940816357	0.5485659517488379
Chka_5	0.1972704934067169	0.43851068342085264	0.74351204326525	0.41707501911229866	0.1434841172936412	0.9162907318741551
Chrnb1_1	0.03268705106841	0.49151862985211914	0.2588087369241941	0.0719483168691068	0.18253968253968256	2.0794415416798353
Ciz1_2	0.060804512635607065	0.4658775171971343	0.5510440731659794	0.19522626949594227	0.18000000000000005	2.8033603809065344
Clcn3_2	0.22544784221348577	0.594225262846737	0.6481090311757567	0.5061270191862177	0.2108536344847603	0.31237468504215243
Clcn3_3	0.22544784221348577	0.594225262846737	0.6481090311757567	0.3526170298853802	0.0483990147783252	1.343734746701095
Clk1_1	0.28231379370676785	0.7897345299025111	1.4061123537643896	1.0081396261387978	0.23701475020804086	-0.33647223662121273
Cln8_1	0.2459114248910332	0.3632933122267131	0.6668614116291032	0.3844293012157505	0.24478777927053785	1.343734746701095
Cnnm2_1	0.05094961127466804	0.9341118394103854	0.222643698101959	0.24693309256981857	0.26036036036036037	2.4277482359480524
Cnot10_4	0.4290505101657859	0.3922908171752231	1.0209089299730583	0.8168084005263797	0.04129342047628082	-0.12783337150988489
Cnot4_1	0.1774200587721259	0.978030595360951	0.7493223830557317	0.29313351481794736	0.2663522012578615	1.8827312474337818
Cobl_3	0.20037320116104806	0.5578245017111318	0.8023029562696837	0.23571038846107012	0.17005012531328323	1.4880770554298328
Comt_1	0.2682194420666158	0.42841180789531463	1.0337543193454666	0.8244952291926707	0.25181456157159054	0.28768207245178085
Coq2_1	0.1711927859533254	0.7590217997043941	0.5319245642605301	0.1825637258270161	0.23333333333333328	2.8332133440562157
Cpne5_2	0.019200024324763205	0.8930425258182306	0.6129608805687692	0.12199435596151867	0.21594202898550724	2.351375257163477
Crem_3	0.07215862550583427	0.5486547588968311	0.5246026410879246	0.13936845203094142	0.044973544973545	1.7917594692280545
Crem_5	0.07215862550583427	0.5486547588968311	0.5246026410879246	0.20753005219323573	0.09137709137709138	1.8562979903656267
Crem_7	0.07215862550583427	0.5486547588968311	0.5246026410879246	0.17216096542724882	0.2531531531531532	2.4277482359480524
Crem_9	0.07215862550583427	0.5486547588968311	0.5246026410879246	0.08178181957815023	0.12222222222222223	2.639057329615259
Csde1_6	0.8058973762137398	0.40094589662180846	1.5233582545104398	0.9291887139506709	0.10850791837954044	-1.0608719606852628
Csnk1d_2	0.1617192927137261	1.1083745982845439	0.8305873147881344	0.5479630882337998	0.0736979470745705	0.5596157879354227
Csnk1g3_1	0.2686851423495125	0.311946831411298	0.2814268432954726	0.09769182146743767	0.020168067226890796	1.5404450409471486
Csrnp3_1	0.17171953266952275	0.5137804076155428	0.46043540765069696	0.24693309256981857	0.1957264957264958	1.0647107369924285
Ctnnd1_2	0.08027893394779442	0.8573321713187874	0.7522797578173226	0.17739349236092583	0.28431372549019596	3.4965075614664802
Ctnnd1_3	0.08027893394779442	0.8573321713187874	0.7522797578173226	0.4598269995332485	0.21861666861666873	0.7963314167951759
Cuedc2_1	0.4902718166489536	0.5756395323606247	1.3691045393633432	1.1026623418971477	0.07291025536740947	-1.3516088031320006
Cyb561_1	0.09215700827059925	0.3388924787323128	0.5468930437536248	0.15879700386926732	0.16771561771561783	1.4350845252893227
D3Ertd751e_3	0.04058585994748498	0.39802964647551714	0.28686152674306475	0.09455610761457907	0.20238095238095244	2.3978952727983702
D3Ertd751e_4	0.04058585994748498	0.39802964647551714	0.28686152674306475	0.0719483168691068	0.033333333333333326	2.0794415416798353
Dab2_1	0.09801811284607201	0.44570447366356014	0.3771276601516082	0.14500871938363402	0.23015873015873023	1.7917594692280545
Dcun1d2_6	0.02577112637993401	1.0982183855933367	0.4192483904546377	0.25787307863383147	0.1296653796653796	1.642227735257091
Ddhd1_1	0.06417511900302351	0.311665075924579	0.24678082041748356	0.019135010440261037	0.16666666666666669	1.0986122886681098
Def8_1	0.1992068854546619	0.41466782434306687	0.7914167742641782	0.3294253672234464	0.21610317460317463	1.5163474893680882
Def8_2	0.1992068854546619	0.41466782434306687	0.7914167742641782	0.29113675506187203	0.2722813238770686	1.5841201044498103
Def8_6	0.1992068854546619	0.41466782434306687	0.7914167742641782	0.14500871938363402	0.13888888888888884	1.9459101490553132
Dguok_2	0.10769035588993642	0.6601919404688142	0.9422861521331606	0.7299232809535791	0.10052769780571935	0.06453852113757116
Dmc1_2	0.07408777595022617	0.41529103845886917	0.311476070941832	0.21712811094377205	0.24062499999999998	2.70805020110221
Dmtf1_4	0.2454641104831236	0.39611494522506335	0.7463039047116337	0.3145125035532305	0.07955710955710948	1.1727202608218317
Dmtf1_8	0.2454641104831236	0.39611494522506335	0.7463039047116337	0.2513422114748737	0.06331496786042234	1.5040773967762744
Dmtf1_9	0.2454641104831236	0.39611494522506335	0.7463039047116337	0.24471163257586057	0.06526301980847438	1.5040773967762744
Dmwd_2	0.14528208455416833	0.5004772625569434	0.538037250188589	0.38924592524754126	0.010887564166252695	1.2110902720947998
Dnajc5_3	0.2615548021596034	0.42093162872594836	0.7183413792841384	0.2951211360534609	0.24864612511671336	1.4109869737102623
Dnajc5_nmdSE_1	0.2615548021596034	0.42093162872594836	0.7183413792841384	0.45298757500294307	0.1494628827962161	0.9954280524328787
Dnm1l_2	0.3801532694817856	1.0958051879315904	1.008279441368959	0.4950064960042163	0.12039205520218194	0.02531780798429
Dnm2_3	0.2627883663853519	0.855134682884787	0.9370537056728179	0.702865048219543	0.18442079669260203	0.2542341383842407
Dnmt3b_1	0.2894766512751176	0.4781192280549348	0.6948217863101587	0.3010299956639812	0.10408850408850412	1.5404450409471486
Dock11_1	0.02429792406438572	0.528738752792233	0.3227351154809675	0.05504756633090544	0.055555555555555525	2.3978952727983702
Eif4h_1	0.5756710826100502	0.7570637738483731	1.5791779228206242	1.236845799517984	0.11539575102523708	-2.5455312716044354
Elavl2_2	0.08334616680701512	0.6857268489678879	0.5651490300123334	0.1478016195678042	0.1433862433862434	1.7917594692280545
Elavl2_4	0.08334616680701512	0.6857268489678879	0.5651490300123334	0.10389613386872243	0.014285714285714346	2.564949357461537
Elmod3_1	0.06653855830536255	0.8328802676408712	0.47998411570576693	0.19272312434213798	0.11222222222222222	1.8718021769015918
Eml4_4	0.17018160121513579	1.2563832680646367	0.6045046395957281	0.09455610761457907	0.039682539682539764	2.99573227355399
Enox2_5	0.12140717417091478	0.6285400524412219	0.398776905397242	0.22418996543125888	0.18099173553719006	1.9810014688665833
Entpd5_2	0.01565626974914809	0.5883460966416226	0.1664252635955236	0.12493873660829992	0.051587301587301515	2.2512917986064953
Ep400_2	0.14537091732648957	1.433867203004634	0.8129625856126953	0.3087854603607435	0.2869395711500975	2.583997552432231
Epn2_10	0.2469216800361207	0.6772085820604634	0.8381378139840532	0.21235559608252708	0.2448717948717949	1.7047480922384253
Epn2_11	0.2469216800361207	0.6772085820604634	0.8381378139840532	0.39558610327856025	0.2889153439153439	1.285198244248522
Epn2_13	0.2469216800361207	0.6772085820604634	0.8381378139840532	0.433243516807186	0.24495445358886875	0.8675005677047228
Epn2_2	0.2469216800361207	0.6772085820604634	0.8381378139840532	0.1505766736225763	0.22435897435897445	2.4849066497880012
Epn2_7	0.2469216800361207	0.6772085820604634	0.8381378139840532	0.13365396850651196	0.09183673469387754	2.99573227355399
Epn2_9	0.2469216800361207	0.6772085820604634	0.8381378139840532	0.18512594259161647	0.19665800865800864	1.6582280766035322
Erc1_2	0.125856295122712	0.9586024262654479	0.3233677061081421	0.17739349236092583	0.2801827801827802	2.7408400239252018
Erc2_1	0.08766947320574983	0.32000998697167704	0.3750453132022449	0.15333410816776522	0.11458333333333331	3.4339872044851463
Erc2_4	0.08766947320574983	0.32000998697167704	0.3750453132022449	0.19522626949594227	0.05959595959595959	1.9810014688665833
Ercc8_5	0.12851376486410848	0.9060916582796698	0.7782942065587031	0.5981296976995301	0.12005309915899642	0.784954729813068
Etv6_1	0.20621396661408536	0.4026147415854698	0.39846463170187146	0.12786328962561663	0.014285714285714346	2.99573227355399
Exoc1_4	0.18384758207891078	0.6522698405510294	0.7082330937451349	0.3294253672234464	0.1105670158301737	1.3217558399823195
Exosc1_4	0.39992606322406876	0.4564790255173988	1.1804527063098804	0.12786328962561663	0.29166666666666663	1.9459101490553132
Ext2_2	0.20801560103408537	0.734276140511154	0.8669289851252202	0.2147484091984174	0.15263157894736845	2.1400661634962708
Ext2_4	0.20801560103408537	0.734276140511154	0.8669289851252202	0.4488316152317853	0.17156258836720745	0.8266785731844679
Eya3_1	0.19049379004781902	0.9601739171357786	1.0906544796964464	0.5695742372464772	0.2801776162557876	0.5245244681241524
Ezh2_3	0.4417877019659636	0.6149302364560071	1.3343389343624805	0.7884613958698214	0.23414877186033023	0.3886579897917829
Fam110b_1	0.048854175814219275	0.4557211997432884	0.40339599642132173	0.1505766736225763	0.00793650793650802	2.2512917986064953
Fam118b_1	0.20372601292256962	0.49561994355167405	0.9375891069590457	0.6814042302399148	0.21635645081385468	0.44393138893596057
Fam160a2_2	0.058275291663335727	1.0205302833223744	0.9296639682095108	0.4432277377137869	0.1811281908056102	0.8167611365271221
Fam161a_1	0.02307947101033298	0.746513688657003	0.33712373504953963	0.07852866218042835	0.02777777777777779	2.3978952727983702
Fat1_2	0.055289861624979945	1.3913009134103804	0.5514289653241896	0.3629169865251921	0.17342638204707161	1.0531499145913525
Fbxl19_1	0.061756906290924854	0.6135512289857183	0.342001403423823	0.13076828026902382	0.0	1.7917594692280545
Fbxw11_6	0.09429906433230945	1.0281333072655543	0.6794162381811566	0.08821592958356005	0.2592592592592592	2.8332133440562157
Fbxw7_3	0.17427795318114062	0.5262767007731447	0.43295898880959194	0.05504756633090544	0.18253968253968245	2.0794415416798353
Fhl1_3	0.6302318246291578	1.0458377778687116	1.1510187778681658	0.9454597130164804	0.2920066430008116	0.3732042458899428
Fip1l1_1	0.32676696276889805	0.9427799890835062	0.9769798819089439	0.6492822201469113	0.08846702878960977	0.28141245943818566
Fip1l1_2	0.32676696276889805	0.9427799890835062	0.9769798819089439	0.5333162311814149	0.20353457536327652	0.9420432279765697
Fip1l1_6	0.32676696276889805	0.9427799890835062	0.9769798819089439	0.6748363246192994	0.016036824253807147	-0.2076393647782445
Fis1_3	0.09237914902994164	1.3480811067129321	1.595822479260806	1.212355596082527	0.2635616160163199	-0.791127588920149
Fkbp7_nmdSE_1	0.001224415976119323	1.1710522994524748	0.34092202713486003	0.09455610761457907	0.2277777777777778	2.1972245773362196
Fktn_nmdSE_1	0.05783958549360489	0.5743452593814028	0.30838842011796386	0.18512594259161647	0.2625	1.9459101490553132
Flna_1	0.4707582283658682	0.5460875264894948	0.9817225650885204	0.19522626949594227	0.005376344086021501	1.4271163556401454
Fmr1_1	0.21025694358174618	0.5793767694994809	0.6762341148536444	0.24471163257586057	0.1565891472868216	1.4759065198095778
Fnbp4_1	0.11858901105900238	1.2768636407147944	0.8443278248146721	0.27064736667026035	0.0639455782312926	1.491654876777717
Foxj3_3	0.028079176188162157	0.8682104115788396	0.3746873617486888	0.12786328962561663	0.09615384615384615	3.2188758248682015
Fut10_4	0.10109871837437975	0.33649642179365163	0.32591638840283366	0.1825637258270161	0.22188208616780047	1.7917594692280545
Fut10_5	0.10109871837437975	0.33649642179365163	0.32591638840283366	0.05158703422139899	0.20909090909090905	2.3025850929940455
Fxr1_1	0.2580483726987629	1.26724946722423	1.3422198935511973	1.1705788344173742	0.01854155576577332	-1.978345424808467
Gabpb2_1	0.2629547168476167	0.32875521271455466	0.3253943187789206	0.1668646256173004	0.1333333333333333	1.9459101490553132
Ganab_2	0.14869406294050405	1.4804025537442729	1.083028804290457	0.5556499169000908	0.15288543656250259	0.5355182363563621
Gemin7_1	0.30585333865843356	0.40779269363688747	1.3338707426379695	0.6605407334972617	0.1298536096998667	0.46262352194811307
Gfpt1_1	0.083114058870188	0.6277366510843989	0.3116792806786256	0.15333410816776522	0.19584487534626038	2.1400661634962708
Gnb1l_12	0.17389623581858243	0.43100449865620827	0.9566940130042607	0.1478016195678042	0.1473429951690821	2.351375257163477
Gng12_1	0.19315252036488534	0.8372892166572508	0.9745985486909937	0.5024517266011651	0.06333118833118834	0.613104472886409
Gng12_3	0.19315252036488534	0.8372892166572508	0.9745985486909937	0.40952188122185273	0.05945738564786185	0.4187103348581849
Gpbp1_1	0.26571817523287994	0.9991338437368473	1.0348580298580745	0.8434179818962352	0.21336393158209277	-0.019418085857101627
Gprasp1_2	0.2293143792103977	0.34309502364358463	0.5228110475088564	0.18767313160549642	0.21034482758620698	2.1594842493533726
Gripap1_1	0.2424362457371844	0.3370689384588494	0.5942929761521394	0.27064736667026035	0.27533577533577536	2.1690537003695236
Gsk3b_2	0.010925268319638828	0.7919627857724443	0.6537113601717549	0.32574488348507885	0.2690972222222222	2.1517622032594623
Gtf2i_13	0.20179441486421273	1.1458228297430015	0.8409726080669052	0.421544641567452	0.20718216755301155	0.7691330875378674
Gtf2ird1_2	0.32078639010157955	0.4488445441950696	0.946918272466954	0.32758902418344915	0.1465517241379311	1.0531499145913525
Gtf2ird1_4	0.32078639010157955	0.4488445441950696	0.946918272466954	0.3679767852945943	0.06976023976023982	1.1192315758708453
Gtf3c2_1	0.3239473131065398	0.5172539710581618	1.0681295420193213	0.5891542913740742	0.16931401859354117	0.20585205420414898
Gusb_3	0.2409187729766995	0.44222421575314563	0.5889396188513949	0.4389768605601284	0.2578801076212638	1.2110902720947998
Helz_2	0.2063218006630479	0.7499912315025221	0.9424857340782524	0.5356019968889618	0.23238550922761458	1.1700712526502548
Hnrnpab_1	0.43899538690414336	1.1897831971750932	1.485640508926946	1.3209131449316356	0.07284563893385082	-2.6984807500860595
Hnrnpd_3	0.38381442111971453	1.0523038561346942	1.5131557069160189	1.385718966549228	0.11044196564200381	-1.9356536488881242
Hnrnpd_6	0.38381442111971453	1.0523038561346942	1.5131557069160189	0.7560807312306976	0.232643395671972	0.1967102942460545
Hnrnpr_1	0.09303419171535152	1.1604355557443193	1.1397463834330663	0.7166048596338717	0.027843159375655735	-0.48097266061630956
Hnrnpr_2	0.09303419171535152	1.1604355557443193	1.1397463834330663	0.7173555849407787	0.004227808285682366	-0.21357410029805918
Hp1bp3_1	0.15763691764172552	0.44428284728498624	0.7779904899407148	0.4185700101992499	0.10982764149430801	0.8472978603872034
Hp1bp3_2	0.15763691764172552	0.44428284728498624	0.7779904899407148	0.17216096542724882	0.2504761904761904	2.3671236141316165
Hsf2bp_1	0.15751567345060022	1.1285577529968955	1.333586463204704	1.194976603216055	0.2671479837463415	-0.7640989165322298
Huwe1_3	0.7344251654154428	0.6093547122195249	1.0134113731383263	0.15879700386926732	0.1777777777777777	3.367295829986474
Huwe1_9	0.7344251654154428	0.6093547122195249	1.0134113731383263	0.27689631594726183	0.10655533063427802	1.3862943611198908
Icmt_nmdSE_1	0.11114855355115588	0.6016411006950897	0.5142634598755409	0.1825637258270161	0.28582600195503427	1.6486586255873819
Iffo1_1	0.03398515641011646	0.6243766897734154	0.30974175602126286	0.08821592958356005	0.24509803921568624	2.772588722239781
Immt_1	0.31827131847388107	1.03768806747813	1.552435615791632	1.136234795076129	0.2353965114993638	-0.8909729238898653
Ints10_4	0.27288359011112995	0.5163114467452692	1.0763803738351876	0.22418996543125888	0.2571428571428571	2.0476928433652555
Ints2_3	0.2695148600127359	0.5278792093767057	0.6046280792887031	0.15879700386926732	0.29333333333333333	3.367295829986474
Ip6k1_2	0.23139951656238444	0.4719237125781288	0.7733008828400145	0.11902987699777962	0.06363636363636366	1.5040773967762744
Irf9_1	0.1252310139669604	0.3835934694966644	0.5946897567991113	0.1641920357559735	0.11785714285714288	2.564949357461537
Irgm1_1	0.009431481424041465	1.159706482267678	0.3621003019046861	0.2424787511435686	0.24545454545454548	2.3025850929940455
Isca2_1	0.2354269022897041	0.6467477958133401	1.00352809627013	0.7491650678725121	0.2921950598421188	0.9963334395476915
Itch_3	0.07575725315694509	0.5715684383571485	0.544139165529768	0.18767313160549642	0.2028571428571429	2.8033603809065344
Itgb3bp_2	0.031317331628429236	0.6135977615805303	0.6811450512776485	0.2424787511435686	0.15193798449612395	1.8191584434161692
Itgb3bp_4	0.031317331628429236	0.6135977615805303	0.6811450512776485	0.29113675506187203	0.23551587301587296	1.466337068793427
Kdm1a_1	0.14957568525043913	1.2942774582030072	0.9710956913395478	0.3087854603607435	0.1918412698412698	1.9924301646902063
Kdm3a_3	0.41909698593029376	0.4888578515897545	1.023833454191481	0.3402832948116548	0.22023809523809523	1.6945957207744073
Kdm5a_3	0.1987746713839235	1.0722415041640492	0.8833629057360758	0.12786328962561663	0.125	3.2958368660043296
Kif20b_6	0.3579458032739178	1.012763125369069	0.7973951043246785	0.5205248398868602	0.2835982890777411	1.192138346678933
Kif23_1	0.19767852312652248	0.8917320118508667	0.8300523636719259	0.6475239404905725	0.021731911263994874	0.5039051809214169
Kif24_2	0.009579625612186796	1.1116142106373301	0.2946796903212623	0.09769182146743767	0.02777777777777779	2.8332133440562157
Kifc3_1	0.06474065287919689	0.6383450939989015	0.35035318718323116	0.2099495263166486	0.031609195402298895	0.965080896043587
Klc1_2	0.2153635304884878	0.33111450978596135	0.7874177214436267	0.34206684755207195	0.22826939142728608	1.3217558399823195
Klhl26_2	0.04046684125006254	0.4943597020963141	0.17175141538157793	0.09455610761457907	0.25555555555555565	2.639057329615259
Krtdap_1	0.008384063544187498	0.9288205477826761	0.9149745301185815	0.5435087468075498	0.24947430347430344	0.7537718023763803
Ktn1_15	0.30066641720954806	1.067546804154508	1.103195521977505	0.5961511317174422	0.06494974152598787	0.1823215567939544
Ktn1_2	0.30066641720954806	1.067546804154508	1.103195521977505	0.4797218282501878	0.0933973091104438	0.41689380393178693
Ktn1_3	0.30066641720954806	1.067546804154508	1.103195521977505	0.4950064960042163	0.17861677320500857	0.879249460193806
Ktn1_6	0.30066641720954806	1.067546804154508	1.103195521977505	0.4303482095377722	0.18775093370681617	0.5423242908253615
Ktn1_7	0.30066641720954806	1.067546804154508	1.103195521977505	0.5036802832391304	0.10802333631281014	0.5705448584676128
Ktn1_9	0.30066641720954806	1.067546804154508	1.103195521977505	0.5567370125413049	0.14289971900858994	0.2006706954621514
Lef1_1	0.1133528701448189	0.9463767343986152	0.741267241734634	0.5820428778060751	0.24067708777011132	0.675755437848076
Lrp8_2	0.07247370017297136	0.3876566674473693	0.16162316776097194	0.0480987063755776	0.2222222222222222	2.0794415416798353
Lrr1_1	0.1488575228964368	0.5140394959199217	0.9080351382343204	0.8544975236404388	0.23262957603760537	0.20479441264601306
Lrrfip1_2	0.0749412695723909	0.5995812252027553	0.34681857588600934	0.1615028972451923	0.0708994708994709	1.1631508098056806
Luzp1_1	0.07916207514224856	1.216518307354234	1.0866834127448506	0.6706803648481418	0.18171827917993133	-0.09097177820572663
Map3k4_1	0.22630073437709033	0.45504712852999235	0.37327411768840113	0.24023433022111634	0.2914529914529914	2.1690537003695236
Map4k3_4	0.11988648488684528	0.8392850786579372	0.47811939152639804	0.17998630293920545	0.1922824302134647	1.5686159179138452
Mapt_1	0.349191714254105	0.8063525333417741	1.1967044670679619	0.4361196497156476	0.1394417007093064	0.672093771362113
